Material,a,b,Stability,Composition,Li,Be,Na,Mg,Al,Si,P,S,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,Ba,La,Ce,Pr,Nd,Pm,Eu,Gd,Tb,Dy,Ho,Er,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Ac,Pa,avg_s_ve,avg_p_ve,avg_d_ve,avg_f_ve,frac_s_ve,frac_p_ve,frac_d_ve,frac_f_ve,MolWeight
GdNiSb,4.508,4.508,unstable,Gd1 Ni1 Sb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6.333333333,2.333333333,0.171428571,0.085714286,0.542857143,0.2,337.7034
HfAlFe,5.075,9.763,unstable,Hf1 Al1 Fe1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,2.666666667,4.666666667,0.206896552,0.034482759,0.275862069,0.482758621,261.316538
HfAlNi,6.843,6.843,unstable,Hf1 Al1 Ni1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,3.333333333,4.666666667,0.193548387,0.032258065,0.322580645,0.451612903,264.164938
HfCoAs,7.188,7.46,stable,Hf1 Co1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6.333333333,4.666666667,0.142857143,0.071428571,0.452380952,0.333333333,312.3448
HfCoGe,7.066,7.556,unstable,Hf1 Co1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6.333333333,4.666666667,0.146341463,0.048780488,0.463414634,0.341463415,310.0632
HfCoP,7.036,7.223,unstable,Hf1 Co1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4.666666667,0.1875,0.09375,0.28125,0.4375,268.396961
HfCoSi,7.003,7.427,unstable,Hf1 Co1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,3,4.666666667,0.193548387,0.064516129,0.290322581,0.451612903,265.5087
HfFeAs,7.243,7.457,unstable,Hf1 Fe1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4.666666667,0.146341463,0.073170732,0.43902439,0.341463415,309.2566
HfFeP,6.948,7.231,unstable,Hf1 Fe1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2.666666667,4.666666667,0.193548387,0.096774194,0.258064516,0.451612903,265.308761
HfFeSi,6.828,7.464,unstable,Hf1 Fe1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,2.666666667,4.666666667,0.2,0.066666667,0.266666667,0.466666667,262.4205
HfGaCo,6.919,6.919,unstable,Hf1 Ga1 Co1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6.333333333,4.666666667,0.15,0.025,0.475,0.35,307.1462
HfGaNi,6.813,6.813,stable,Hf1 Ga1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6.666666667,4.666666667,0.146341463,0.024390244,0.487804878,0.341463415,306.9064
HfNiAs,7.264,7.473,unstable,Hf1 Ni1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6.666666667,4.666666667,0.139534884,0.069767442,0.465116279,0.325581395,312.105
HfNiGe,7.259,7.534,unstable,Hf1 Ni1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6.666666667,4.666666667,0.142857143,0.047619048,0.476190476,0.333333333,309.8234
HfNiP,7.091,7.274,unstable,Hf1 Ni1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3.333333333,4.666666667,0.181818182,0.090909091,0.303030303,0.424242424,268.157161
HfSiNi,7.173,7.413,stable,Hf1 Si1 Ni1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,3.333333333,4.666666667,0.1875,0.0625,0.3125,0.4375,265.2689
HoAlNi,6.883,6.883,unstable,Ho1 Al1 Ni1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,2.666666667,3.666666667,0.230769231,0.038461538,0.307692308,0.423076923,250.605258
HoInNi,7.393,7.393,unstable,Ho1 In1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6,3.666666667,0.166666667,0.027777778,0.5,0.305555556,338.44172
HoNiAs,4.024,4.024,unstable,Ho1 Ni1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3.666666667,0.157894737,0.078947368,0.473684211,0.289473684,298.54532
HoNiBi,4.535,4.535,stable,Ho1 Ni1 Bi1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,2,1,6,8.333333333,0.115384615,0.057692308,0.346153846,0.480769231,432.6041
HoNiSb,4.448,4.448,unstable,Ho1 Ni1 Sb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3.666666667,0.157894737,0.078947368,0.473684211,0.289473684,345.38372
HoNiSn,7.217,7.217,unstable,Ho1 Ni1 Sn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6,3.666666667,0.162162162,0.054054054,0.486486486,0.297297297,342.33372
LaCoGe,6.122,6.751,unstable,La1 Co1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6,0,0.230769231,0.076923077,0.692307692,0,270.4787
LaCoSi,5.743,7.304,unstable,La1 Co1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,2.666666667,0,0.375,0.125,0.5,0,225.9242
LaFeSi,5.855,7.306,unstable,La1 Fe1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,2.333333333,0,0.4,0.133333333,0.466666667,0,222.836
LaGaNi,7.784,8.849,unstable,La1 Ga1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6.333333333,0,0.230769231,0.038461538,0.730769231,0,267.3219
LaInNi,7.528,7.528,unstable,La1 In1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6.333333333,0,0.230769231,0.038461538,0.730769231,0,312.4169
LaNiP,4.012,4.012,stable,La1 Ni1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0.333333333,0.166666667,0.5,0,228.572661
LaNiSb,4.4,4.4,stable,La1 Ni1 Sb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6.333333333,0,0.214285714,0.107142857,0.678571429,0,319.3589
LaNiSn,7.219,9.174,stable,La1 Ni1 Sn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6.333333333,0,0.222222222,0.074074074,0.703703704,0,316.3089
LiCoAs,5.244,6.122,unstable,Li1 Co1 As1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,5.666666667,0,0.2,0.12,0.68,0,140.7958
LiFeP,5.186,5.829,stable,Li1 Fe1 P1,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,2,0,0.357142857,0.214285714,0.428571429,0,93.759761
LuAlNi,6.778,6.778,unstable,Lu1 Al1 Ni1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,3,4.666666667,0.2,0.033333333,0.3,0.466666667,260.641938
LuCoGe,7.177,7.924,unstable,Lu1 Co1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6,4.666666667,0.15,0.05,0.45,0.35,306.5402
LuCoSn,7.561,8.229,stable,Lu1 Co1 Sn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6,4.666666667,0.15,0.05,0.45,0.35,352.6102
LuGaNi,7.182,7.858,unstable,Lu1 Ga1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6.333333333,4.666666667,0.15,0.025,0.475,0.35,303.3834
LuInNi,7.344,7.344,stable,Lu1 In1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6.333333333,4.666666667,0.15,0.025,0.475,0.35,348.4784
LuNiBi,4.487,4.487,unstable,Lu1 Ni1 Bi1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,2,1,6.333333333,9.333333333,0.107142857,0.053571429,0.339285714,0.5,442.64078
LuNiGe,7.152,7.873,unstable,Lu1 Ni1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6.333333333,4.666666667,0.146341463,0.048780488,0.463414634,0.341463415,306.3004
LuNiP,3.832,3.832,stable,Lu1 Ni1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4.666666667,0.1875,0.09375,0.28125,0.4375,264.634161
LuNiPb,7.368,7.368,stable,Lu1 Ni1 Pb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,2,0.666666667,6.333333333,9.333333333,0.109090909,0.036363636,0.345454545,0.509090909,440.8604
LuNiSb,4.394,4.394,stable,Lu1 Ni1 Sb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6.333333333,4.666666667,0.142857143,0.071428571,0.452380952,0.333333333,355.4204
LuNiSn,7.584,8.186,stable,Lu1 Ni1 Sn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6.333333333,4.666666667,0.146341463,0.048780488,0.463414634,0.341463415,352.3704
MgNiGe,6.939,7.672,unstable,Mg1 Ni1 Ge1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,6,0,0.230769231,0.076923077,0.692307692,0,155.6384
MnFeAs,6.388,6.388,unstable,Mn1 Fe1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,0.2,0.1,0.7,0,185.704649
MnNiAs,6.161,6.161,unstable,Mn1 Ni1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.666666667,0,0.1875,0.09375,0.71875,0,188.553049
MnNiGe,7.06,7.113,unstable,Mn1 Ni1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,7.666666667,0,0.193548387,0.064516129,0.741935484,0,186.271449
MnNiP,6.752,6.779,stable,Mn1 Ni1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4.333333333,0,0.272727273,0.136363636,0.590909091,0,144.60521
MnSiNi,6.849,6.905,unstable,Mn1 Si1 Ni1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,4.333333333,0,0.285714286,0.095238095,0.619047619,0,141.716949
NaFeAs,5.483,7.322,unstable,Na1 Fe1 As1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,5.333333333,0,0.208333333,0.125,0.666666667,0,153.75637
NbCoAs,7.125,7.321,unstable,Nb1 Co1 As1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,7,0,0.172413793,0.103448276,0.724137931,0,226.76118
NbCoP,6.931,7.102,unstable,Nb1 Co1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,3.666666667,0,0.263157895,0.157894737,0.578947368,0,182.813341
NbCoSi,7.021,7.211,unstable,Nb1 Co1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0.666666667,3.666666667,0,0.277777778,0.111111111,0.611111111,0,179.92508
NbFeP,6.915,7.103,unstable,Nb1 Fe1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,3.333333333,0,0.277777778,0.166666667,0.555555556,0,179.725141
NbFeSi,7.133,7.238,unstable,Nb1 Fe1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0.666666667,3.333333333,0,0.294117647,0.117647059,0.588235294,0,176.83688
NbNiGe,7.191,7.348,unstable,Nb1 Ni1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0.666666667,7.333333333,0,0.172413793,0.068965517,0.75862069,0,224.23978
NbNiP,7.073,7.104,stable,Nb1 Ni1 P1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1,4,0,0.25,0.15,0.6,0,182.573541
NbSiNi,7.079,7.252,unstable,Nb1 Si1 Ni1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0.666666667,4,0,0.263157895,0.105263158,0.631578947,0,179.68528
NdAlNi,7.007,7.007,stable,Nd1 Al1 Ni1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,2.666666667,1.333333333,0.315789474,0.052631579,0.421052632,0.210526316,229.914938
NdCoGe,6.068,6.55,unstable,Nd1 Co1 Ge1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,5.666666667,1.333333333,0.206896552,0.068965517,0.586206897,0.137931034,275.8132
NdCoSi,5.706,6.983,unstable,Nd1 Co1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,2.333333333,1.333333333,0.315789474,0.105263158,0.368421053,0.210526316,231.2587
NdFeSi,5.726,6.977,unstable,Nd1 Fe1 Si1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,2,1.333333333,0.333333333,0.111111111,0.333333333,0.222222222,228.1705
NdGaNi,7.162,8.41,unstable,Nd1 Ga1 Ni1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6,1.333333333,0.206896552,0.034482759,0.620689655,0.137931034,272.6564
